,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.39182441665681356,0.6857555257129814,0.3325890845851132,0.1814718743653287,0.2968151891614715,0.268529486895694,0.4000143678985953,0.15014262686564378,0.24231553589871344,0.1563203172397978,0.1559160386376606,0.14488191264547318,0.14274599412186503,0.13785533577787726,0.13014965481957458,0.12232242965314793,0.10835949606991338,0.10237129345753188,0.09430302766781029,0.09614736826629904,0.0959638681036832,0.07765876743812111,0.07657047262270589,0.072266434631731,0.06653529794911665,0.06184330333743876,0.0364661148135691,0.022092062578969264,0.017640790591777696,0.014051564847138074,0.010145081466885282,0.008604055964382032,0.006127654558031751,0.0054683522206915094,0.005712058793644751,0.005069050372694438,0.004252379151443595,0.002114040747838632,0.001892252894033838,0.0018391003141584679,0.0014694068813339452,0.0014712355892766524,0.0012435724678807468
sic_2,0.39182441665681356,1.0,0.4410098071786983,0.6560401134263466,0.5718121797672591,0.2903662956977725,0.4387221248271355,0.263124884226285,0.3998607524574238,0.32884829691409745,0.173029556973997,0.24052597896175698,0.25635058313550113,0.27940511031887605,0.2938478365072311,0.29231669869430993,0.2872248221798008,0.2555799269316433,0.24547208183561967,0.23368627370220074,0.24666603429545478,0.24998156001275354,0.2073127180603872,0.2116807977440349,0.21162733769033132,0.20511589150418827,0.19746532704293046,0.033099515029414404,0.02603765771107943,0.0275989920261486,0.024799043882255383,0.02053313145241254,0.017568741319555593,0.012236276203180097,0.013108849638311944,0.012561285479004588,0.011683391994624141,0.009514465132321298,0.0048697927249634135,0.004455431144746414,0.004458839895347537,0.003821386658986462,0.0038106325896229074,0.003981981889383239
naics_2,0.6857555257129814,0.4410098071786983,1.0,0.4939565008220264,0.27515723603278475,0.37378506749636203,0.3667594769747591,0.33152007324262267,0.18898269337935023,0.2974362120922683,0.18755430270008067,0.18234877160092566,0.18696280151456315,0.19136305383746544,0.1871950146175534,0.1771310776631653,0.16704857576222393,0.15071949606192897,0.1440921089235576,0.1310946602044467,0.13851248573781388,0.13960163459691868,0.11495860404140834,0.1143758097173507,0.10698278419616492,0.09919914721292619,0.09256852535390941,0.04573199519476248,0.028003539475730612,0.02431160493810052,0.018026924585974803,0.014487542909573768,0.012684887173747182,0.008517441786534302,0.008425419184110204,0.008725662333520042,0.008177362029584205,0.006573681809181061,0.0035846277292587627,0.003347714570639988,0.0028011722822313453,0.0028638385577996702,0.0027200253326932445,0.0023786055253765194
naics_3,0.3325890845851132,0.6560401134263466,0.4939565008220264,1.0,0.6544536559653125,0.27732614687425416,0.40620998111399326,0.24595256528715617,0.3689959168171728,0.2896358162863372,0.14431892414819364,0.2020283540009794,0.23727091990011667,0.2663746118953112,0.27462597987763787,0.2823178884740135,0.27428176572649854,0.24531063510495696,0.2354067563764722,0.22725766439642497,0.24937686797082487,0.2565855259139026,0.20850576293616177,0.21427043504576018,0.20862071707916266,0.2025585553491349,0.19595466013652257,0.0405615983511037,0.03546065528103799,0.03226056479513011,0.027151862473095808,0.022797982683329995,0.019589352117162666,0.014679291143507014,0.014455730642856551,0.014704125797634469,0.013266290303583339,0.010558945576806306,0.006851868815556602,0.00521151407892115,0.00583063180062172,0.005255139615354569,0.0046239468595221465,0.0042162503798343675
naics_4,0.1814718743653287,0.5718121797672591,0.27515723603278475,0.6544536559653125,1.0,0.22342156295748775,0.3858909655238835,0.19138443605032468,0.4919815152346841,0.2762459518037684,0.1253425214928129,0.19497271822493895,0.24329153902697545,0.2830915830036094,0.3158979076592945,0.3295777658115754,0.3329522932312943,0.3099798290352099,0.2975179209070642,0.29285143848670986,0.3222497809827079,0.33669836664640806,0.28421746528921543,0.295169700981819,0.2950593399004664,0.2972847134275854,0.2910393019554283,0.03496605122648685,0.02969999347157193,0.028602699717244193,0.027440762109073265,0.023639145074836086,0.02229899629432493,0.016215525872440562,0.01641020292421798,0.01668561593536032,0.015358119437561095,0.014371648494384593,0.008312319158014184,0.0056334162869978765,0.0060273279551569395,0.006272410364352148,0.007207758335237917,0.006881451804281431
gsector,0.2968151891614715,0.2903662956977725,0.37378506749636203,0.27732614687425416,0.22342156295748775,1.0,0.6210102798317794,0.5789514787939819,0.183961394377461,0.3871886199044038,0.23791373718714898,0.2438146576323583,0.23178854431472332,0.2399931552363178,0.22791566869448265,0.21131648043127468,0.20153759205849311,0.17949840665430655,0.16770494046790704,0.15455931539378323,0.15935287336837214,0.15833110214357043,0.12839680251386434,0.12553217742208356,0.11948401541482949,0.1106809427621246,0.10041048859445034,0.051952670930630475,0.031817915560348214,0.024206753025445272,0.020761569366474428,0.015429142732128129,0.014455022388083083,0.008384082268022435,0.007771457330302933,0.007246999316299239,0.006902014660888512,0.005612968889429775,0.004212026433285761,0.0035116063876493267,0.0035706880313491696,0.0038441977198157033,0.0038122035452109256,0.003581160419807288
ggroup,0.268529486895694,0.4387221248271355,0.3667594769747591,0.40620998111399326,0.3858909655238835,0.6210102798317794,1.0,0.3855296623462143,0.3459756809199536,0.3629873323986133,0.22401915160362873,0.29116396085057916,0.31681623694909883,0.34096619678115686,0.34287486023120234,0.32063406121985977,0.3137928319492995,0.28006014564972403,0.26351297434401616,0.25862620148690924,0.2726710578017058,0.2702282997483253,0.2231439703947932,0.21865108788376833,0.21608548147239892,0.205959024606721,0.18938080618609016,0.03650511100645123,0.027496859242517213,0.02162481819408922,0.021264737435299635,0.016460148427483636,0.014806456262777518,0.010288387829668637,0.00998264938433553,0.009312517089791644,0.009066759135735614,0.005930228206821944,0.005143938171127315,0.004881766285514355,0.005495666629359408,0.005547664768605495,0.005695610890297478,0.005346198267667292
spcseccd,0.4000143678985953,0.263124884226285,0.33152007324262267,0.24595256528715617,0.19138443605032468,0.5789514787939819,0.3855296623462143,1.0,0.22676029030092296,0.32183160888919443,0.17874661293594032,0.1905536750973599,0.18746113317232904,0.19595632565720383,0.187417207266043,0.18166556557633912,0.17528535190019995,0.15422179712103332,0.14570720684130417,0.12975959768892023,0.14846059855297508,0.1460089281746784,0.11884127406626983,0.1167406056007151,0.10885518409270094,0.10404973991186724,0.09433631982501577,0.042183944837639306,0.028184151953326915,0.020847705433080805,0.016468886323018257,0.012819133303628143,0.013076212037504057,0.0077870879646133396,0.006918556699228937,0.006836885674433438,0.006678429022952377,0.005915219983500787,0.004174784736849766,0.003973517382961407,0.004112369748141981,0.00407345405112707,0.004330576606051116,0.003922579550658148
spcindcd,0.15014262686564378,0.3998607524574238,0.18898269337935023,0.3689959168171728,0.4919815152346841,0.183961394377461,0.3459756809199536,0.22676029030092296,1.0,0.23057863692000594,0.10939130453991623,0.18184562876283958,0.2317467389064592,0.26616119052784587,0.28885097201132165,0.3015768181154493,0.29880395827523515,0.26351178445922135,0.25066450173332333,0.26343212596609755,0.3277077136900876,0.33664171658601416,0.28386463327648775,0.2995174783236586,0.30004592718112927,0.30089487214680416,0.29102792934050575,0.02478753235263147,0.022263515145025448,0.02106948558175864,0.02015838307288753,0.020995295315581412,0.017016222810608446,0.013657404350826838,0.013643707913112618,0.01085512006292337,0.010829452121519794,0.008226519842217455,0.008380071721620804,0.006019808104797769,0.007228503775806068,0.006956068872684292,0.00554314424599865,0.006165858599039198
hp,0.24231553589871344,0.32884829691409745,0.2974362120922683,0.2896358162863372,0.2762459518037684,0.3871886199044038,0.3629873323986133,0.32183160888919443,0.23057863692000594,1.0,0.18641316767818134,0.19463099074646073,0.20388534235825734,0.22237233721232616,0.22584875457232723,0.2189077125493956,0.2143239245374452,0.18731734787357332,0.17610233535886702,0.1627577180026536,0.17444351189898852,0.1762961563700392,0.14696573532738558,0.14190444027944069,0.14047063720632436,0.1336095205597239,0.12727157624722854,0.051309940371471165,0.0341718975212625,0.02937455418034934,0.02497891402041695,0.01985202954515525,0.020811696192860395,0.013704246952551085,0.011681733516838249,0.01265375722225467,0.010788119915014516,0.008922042786155946,0.007160114187456476,0.00602127869133353,0.005058971024686826,0.005288729937866704,0.004053876279809515,0.0037605606110435717
