,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.38592192517364976,0.692434439362597,0.346437475808369,0.18907235719374557,0.2993884322406419,0.2741655665696384,0.37718137917069744,0.1476645905482008,0.26931185792604373,0.09215416470968113,0.10594637891400172,0.10159849524107507,0.0851329909473085,0.07423276726944483,0.07381221002560602,0.07407374160911752,0.074566082201189,0.07388206790482729,0.07528142277170052,0.07388269660537368,0.0727601224260682,0.07151909421637319,0.0698158188844198,0.06990507063366554,0.06974004795704444,0.066913548798923,0.049009893760960904,0.027376744481090266,0.027044278245040406,0.020060055455661217,0.0199792159171369,0.015480331037294173,0.014096591175237623,0.012329983272472915,0.011486892706838054,0.009876881514894952,0.00770835862038084,0.006620352110597847,0.006817203080974012,0.0062429163850291,0.006740791136324667,0.0061163262457609125,0.005536433592125034
sic_2,0.38592192517364976,1.0,0.45985908379060114,0.6845206168317449,0.595863221971067,0.3028417521580824,0.45476752580239926,0.2735264850816446,0.4021737689738983,0.34110657465441496,0.09263212735067029,0.12430385908756886,0.13667536939766503,0.1348434852953929,0.12919254578868264,0.13236357992028855,0.13361626981514957,0.13457507427530524,0.1346918015357501,0.13699654242976178,0.13994983462396327,0.13812766901588056,0.1359865569077506,0.13574846391573786,0.13985665079796472,0.14099268726510203,0.13717826128678465,0.05079045671635231,0.0367258310329792,0.045822278094594104,0.040511962892986766,0.038956428697359914,0.03268691471415089,0.031015396524146494,0.032376504422006576,0.030083455011892406,0.02315454955787001,0.020387364775112844,0.018036618386715105,0.017521397863189722,0.017749881826214845,0.017137398666298386,0.01702940695831179,0.01601361420056566
naics_2,0.692434439362597,0.45985908379060114,1.0,0.5159692785691412,0.2904005239770342,0.36583180771562396,0.36309398062545845,0.3312777623150831,0.18598408094154487,0.330918455579556,0.09748987411479948,0.11966404809139507,0.12006202101394249,0.10360763131336119,0.0936279910784226,0.09634306686521817,0.09718651556903819,0.09845510824035375,0.09881103124124258,0.10083022335019928,0.09987167930624362,0.0992543993910666,0.09622137542610153,0.09402864111918291,0.09461254465273763,0.0945593577541384,0.09102898236620578,0.058519349473569814,0.037442424715736916,0.03863936445322285,0.029647078483658273,0.029810698257680072,0.023894521714703503,0.02208253725778616,0.019215636468528814,0.01867311357091109,0.01579744487671654,0.01150889762854713,0.01007247007659991,0.010312606808203399,0.00937656969335565,0.009513830506957142,0.009121714364832086,0.00782863041907006
naics_3,0.346437475808369,0.6845206168317449,0.5159692785691412,1.0,0.6564238511690954,0.2879747158403206,0.4256272318841153,0.25897864860067293,0.3613711768363655,0.3175533470803701,0.09872368767761545,0.13379520282747023,0.1538392817519031,0.14089127150351727,0.1472529301053714,0.15029176407044434,0.15271160350982593,0.15562278000756083,0.15631476509994652,0.1586583731395771,0.1591901617763841,0.15859850132446324,0.15528255926876317,0.1565221750520411,0.16160386523981699,0.16362687457187464,0.16008365937891006,0.05509121133289397,0.04282698378759991,0.050814252199821705,0.04434259917362675,0.04751476303235471,0.03776499685060746,0.03550423337212311,0.03685657621021561,0.034540967704318845,0.027085657358824494,0.022892791605646737,0.02044189424887663,0.019565049950273482,0.018545968103906522,0.019238680498563906,0.018814949375252528,0.016938319258650206
naics_4,0.18907235719374557,0.595863221971067,0.2904005239770342,0.6564238511690954,1.0,0.2392490969239233,0.4111637624049429,0.1983065631729131,0.49070037516563514,0.29748663735421343,0.07306251663339912,0.10257869018621944,0.12047195434604666,0.12217606768229808,0.12980410167735448,0.13433878033188815,0.13670844807214075,0.13948874202734476,0.1403503165783179,0.14299870137649412,0.1493884174939477,0.14903429302327875,0.1474183904877639,0.14894279726272924,0.15525273285210936,0.15808448408229456,0.15483686577771624,0.05080858877963379,0.0416631893599809,0.055110593656274125,0.051136341999469356,0.05594765982166776,0.046623190462684136,0.043986486118277976,0.049156796064274436,0.04918121123998729,0.03751121086070334,0.032310117756301646,0.029837755028980395,0.02973433343177714,0.02876118006389209,0.02924589218440509,0.029994015166596246,0.02835509337316697
gsector,0.2993884322406419,0.3028417521580824,0.36583180771562396,0.2879747158403206,0.2392490969239233,1.0,0.617402774335445,0.5951226014214429,0.18915967705188003,0.4193922197347971,0.1617684965293097,0.17887710129352946,0.17340748100242592,0.15744636770919124,0.139964823199456,0.13681603394384337,0.1339053720991795,0.1340919030968004,0.1337387346757145,0.1321605436044518,0.13370210944201671,0.13038894199987996,0.12814441957263153,0.12624225798075867,0.12502951747463897,0.1205773007743971,0.11381939251278772,0.06621270072063555,0.0459552699746476,0.03985187167190408,0.03222900211105285,0.03009397123334975,0.02303857466982596,0.020017360178045777,0.018755964540463108,0.018185274442588203,0.0147603562449696,0.012253854781743666,0.010820413701026743,0.010348414475271713,0.009551630508680558,0.0095233931173764,0.008877151080357323,0.00752757564117704
ggroup,0.2741655665696384,0.45476752580239926,0.36309398062545845,0.4256272318841153,0.4111637624049429,0.617402774335445,1.0,0.3973686257752971,0.3530132848488739,0.3926577839269926,0.11736387974270146,0.14921977731753275,0.1607945532394571,0.16016241873071066,0.14551148056527027,0.14368547478012764,0.14202440606477015,0.1438627974561874,0.14449340474055158,0.14317124510572585,0.14701972596354632,0.14496232417828162,0.14181247839610248,0.14049237394391273,0.14193173216823157,0.1365401663446513,0.1323360070019543,0.04933827815413071,0.038882661293257154,0.03826516856024848,0.034602348950872025,0.0340586625319345,0.027234988089587547,0.025752473281355003,0.027648535698827165,0.026156041625858297,0.02091625112691186,0.017940941730122412,0.015619405210851058,0.01485821043417405,0.014493474328522528,0.014326056849362117,0.013622875561865321,0.0134335952519666
spcseccd,0.37718137917069744,0.2735264850816446,0.3312777623150831,0.25897864860067293,0.1983065631729131,0.5951226014214429,0.3973686257752971,1.0,0.23209190120443765,0.36973374175891177,0.14329866776819367,0.15911859596333666,0.1421808619709828,0.12530111181168213,0.11197025066415814,0.10944657384320348,0.10751571125568991,0.10703304942695176,0.10661046761576101,0.10725005114455688,0.1091338783902334,0.10528600880323195,0.10377975774490697,0.10198971628693376,0.10244001752610579,0.09818065307662932,0.09247931924641117,0.06563099960716767,0.04427051463661957,0.04040206008354594,0.03221728128806091,0.029435316054590877,0.022268020249777185,0.021017220722320887,0.018864855037480976,0.018097636105020336,0.014623301101101481,0.012185583238177916,0.010848884979678617,0.010198186373521208,0.0096362253412367,0.00918811277532213,0.008475388962927348,0.007537275783859365
spcindcd,0.1476645905482008,0.4021737689738983,0.18598408094154487,0.3613711768363655,0.49070037516563514,0.18915967705188003,0.3530132848488739,0.23209190120443765,1.0,0.2345087937583192,0.06457738136030583,0.08839034952301066,0.0983857037447363,0.10171527043510685,0.1100729517059339,0.11520439168310218,0.11606402083552654,0.12180234103069928,0.12321625579610997,0.1253774420529889,0.1304955138610225,0.13232337822157542,0.13146879278149418,0.131475879213393,0.14000237915753097,0.14264209199741143,0.14109442783237516,0.033541919341107285,0.03063730018150427,0.03572097522402886,0.038186274235827385,0.03702866842285097,0.0319580229798581,0.030911306597842574,0.03215145493308558,0.03252365458371546,0.027217304133325976,0.024003261890833023,0.02207971839378577,0.02267679553014317,0.02231137769655115,0.020346298322622098,0.02177888939063591,0.019493775785216827
hp,0.26931185792604373,0.34110657465441496,0.330918455579556,0.3175533470803701,0.29748663735421343,0.4193922197347971,0.3926577839269926,0.36973374175891177,0.2345087937583192,1.0,0.0954624537638409,0.11870404377318541,0.12446176990839097,0.1202182155871717,0.11114118513983468,0.11230929021367743,0.11193981505438207,0.11356803065933789,0.11359341373502133,0.11141291345912188,0.11252895625289741,0.11041516939387798,0.10817037784549922,0.10681361337692268,0.10839011220574497,0.10241135996186546,0.09645729209180173,0.07139610668698489,0.053519684237078154,0.05110952747886456,0.039305572852786366,0.03718281154234892,0.02751725650616585,0.02576380566193276,0.023755927290791463,0.022477799514521713,0.016642834949980777,0.01367738260625899,0.012073800342746651,0.011246916170290572,0.012037437766537066,0.01174966908692041,0.011264589754900821,0.009982672075047102
