,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240
sic_1,1.0,0.39042885816747613,0.6824047565350785,0.32841503692783736,0.17788393914923117,0.2941200505529404,0.2676750097569154,0.39059896560170076,0.14986466110885666,0.23701462991982367,0.10836373859411913,0.07859668716345042,0.12605848919718635,0.07930064356339042,0.07415771838394472,0.06943137489195067,0.06900983980375569,0.06170743449845599,0.06104659331308874,0.06035224283059342,0.059160202685137143,0.05825426546939849,0.057859307346765004,0.05733009789368328,0.05598323768028598,0.05280483628006315,0.05209489034930991,0.05627191720464664,0.052104516819840574,0.05228712613631179,0.04695191787046582,0.035786443884476916,0.0348833819986925,0.02195433911001524,0.02165849426573485,0.021187911282588533,0.01646500098913307,0.014461785156227848,0.013347040958194806,0.011391394863631147,0.010275356933962821,0.008401517876150786,0.007189017396935143,0.0063514465753334495
sic_2,0.39042885816747613,1.0,0.43645163343828264,0.6446805680777803,0.5648042459952669,0.2895477519480299,0.44073541586962417,0.2601349917351112,0.402458093877271,0.30058979782174217,0.100003701563008,0.06615261863301107,0.17344193571253755,0.07368405974559425,0.07135667440046443,0.07274779588223174,0.07240161843247203,0.0737932189499792,0.07354577335654433,0.07299885592063317,0.07350402134606976,0.07323901797208798,0.07318458807103703,0.07255484758529615,0.07277786198107879,0.06732026369489896,0.06682460162042439,0.05930089896363711,0.07477335640092153,0.07181699394752697,0.07247472746091657,0.06403786798883693,0.06304508738074416,0.04592406185342789,0.04338164881683086,0.04293498787996255,0.035518620823341514,0.03085644279900152,0.028355842627979622,0.025245743356112453,0.024064071289942927,0.01938786120358532,0.01668809937896646,0.015255157454577478
naics_2,0.6824047565350785,0.43645163343828264,1.0,0.49022537728823196,0.2711578077906109,0.36542185253918813,0.3588973971017553,0.325470455794471,0.18826874729493093,0.2929463441102122,0.13206295689955502,0.09818534036129414,0.16405913288607318,0.10163928658991399,0.0984175015733674,0.09418337149836657,0.09439418039616501,0.08462257796312332,0.08493706402888954,0.0839274538699697,0.08295964340048252,0.08262484689394588,0.0831594643978043,0.08223874736477574,0.08058348043637589,0.07643893390838424,0.0756466966449271,0.05693754748055193,0.05861932488060774,0.06193172849822491,0.058766292582236285,0.044982701060417705,0.04435589817098912,0.02817761075334874,0.02705518355368735,0.026671354309179298,0.020871491317531063,0.01937973878541821,0.01783370993809778,0.015633520245419464,0.014437570011215881,0.012000359922020908,0.009996605804114558,0.008254693913275277
naics_3,0.32841503692783736,0.6446805680777803,0.49022537728823196,1.0,0.6514187047912829,0.2685909140491243,0.3980841944595904,0.24191910398068786,0.36988468250888323,0.2720546691772757,0.10627387054211017,0.07631419156199806,0.18608856631419854,0.08458556876685563,0.08267770938957542,0.07946830921427152,0.0795725363244445,0.07855336159236094,0.07819834734933766,0.07739765852606592,0.07616047519766775,0.07620127145718236,0.07674261716088639,0.0765064836257456,0.07469507341285699,0.07113778114121526,0.07066808167228135,0.058330562446300915,0.08158600595969126,0.08520931880894791,0.0891092668316115,0.07279339798865575,0.07227769806525008,0.05138282852776797,0.05017101186116469,0.049767715820631844,0.03853953984719462,0.035005006964109325,0.031232939730175293,0.026855344693457038,0.025557164988323517,0.021338678231767775,0.018413977391085235,0.015667371061986218
naics_4,0.17788393914923117,0.5648042459952669,0.2711578077906109,0.6514187047912829,1.0,0.21589755269986355,0.37574029100315615,0.1872894782213271,0.4935056603525022,0.24411666225690457,0.08574785158221752,0.05815669295578138,0.15933157540498744,0.06431107647415177,0.06329596891127984,0.06574325508476521,0.06590051532664537,0.06687179603180507,0.06662608889352661,0.06680775611148006,0.06748630078704161,0.06756962316444354,0.06822594058662859,0.06826261292442336,0.06889541453895287,0.0651658283753916,0.0644690251190898,0.05204769796777134,0.08144390827407044,0.08866112676104752,0.09293488163008017,0.08207087843371665,0.08633598575167963,0.06290936888560411,0.0638442733175158,0.06465931791258568,0.05086670415828347,0.04471968738475237,0.04266656184859973,0.03922454998155229,0.03858861599059152,0.03210555788238791,0.026226135738587352,0.023342521736896788
gsector,0.2941200505529404,0.2895477519480299,0.36542185253918813,0.2685909140491243,0.21589755269986355,1.0,0.6174537303486505,0.5816164345085917,0.18353784025688274,0.3753091008895748,0.18418234746701437,0.1033516881343616,0.22109188089833062,0.09910154556344687,0.09143527375207511,0.08471858072657575,0.08497418522200104,0.07389774202009335,0.07327006392711183,0.07183674023628053,0.07024116197096165,0.07011712924065105,0.06945093522088477,0.06838456309897271,0.06548915355118794,0.0605900066468277,0.05958083905781107,0.0670504695430749,0.062352549643976504,0.06178290823057033,0.06135995083057989,0.04577529690899431,0.043833035664153974,0.02812941787059967,0.027216191313476124,0.026897839966750835,0.02135959957149177,0.019632888483730286,0.017011472988629203,0.014160265443199224,0.014220061880779225,0.011867064190169316,0.010209544870103405,0.008158440070079242
ggroup,0.2676750097569154,0.44073541586962417,0.3588973971017553,0.3980841944595904,0.37574029100315615,0.6174537303486505,1.0,0.3907492851972004,0.34687857825095497,0.36262632218324276,0.15189121921215376,0.09694325760563952,0.22788205813134602,0.10134253731328614,0.09265334736164584,0.09308941250672062,0.0937633870998509,0.09102848730000486,0.09107778411576986,0.08982529316203614,0.08887642008399768,0.0883454423630488,0.08751859700519894,0.08636931400732448,0.08509784662012819,0.08256603027319445,0.08107542100366409,0.06973077268059158,0.07353427569740476,0.07474777428577108,0.0713787221491138,0.055756975876431435,0.05246833574894359,0.038704252524041624,0.03714221542688183,0.03796298280948764,0.02984598451071568,0.029131232373738474,0.024323845751801045,0.02091613185761771,0.02009776679246866,0.016986578147677962,0.016485168754331436,0.014082188074176083
spcseccd,0.39059896560170076,0.2601349917351112,0.325470455794471,0.24191910398068786,0.1872894782213271,0.5816164345085917,0.3907492851972004,1.0,0.22831338682900992,0.32527122079571436,0.15571305471742541,0.09695484950833091,0.19753880483845035,0.08977694259924035,0.0802821782890516,0.07563841781956371,0.07522007577657884,0.06426599191488958,0.06340090107147726,0.06304135677719391,0.06211968153407488,0.0607533859932985,0.060454144906278325,0.06051768340308304,0.058041706496942326,0.05229225117497725,0.05074415514884908,0.06617278729869011,0.07020027026061314,0.06583207993871439,0.06302217749682613,0.05323717759189429,0.048879842724780125,0.030032956086489735,0.029504135521831933,0.029201453095949577,0.02277870926962658,0.021436664072826947,0.01809453223553708,0.014993481483687022,0.015153427137708533,0.011549704082943755,0.010078495202892584,0.008647329469888531
spcindcd,0.14986466110885666,0.402458093877271,0.18826874729493093,0.36988468250888323,0.4935056603525022,0.18353784025688274,0.34687857825095497,0.22831338682900992,1.0,0.2273297522388859,0.06972975746765266,0.05547893795135635,0.15330521836223268,0.05797414817112069,0.05697175091450378,0.05999190922473547,0.05953770208231181,0.061739361662595735,0.06161645721159968,0.06099240257620002,0.061422111244733915,0.06122611313180419,0.061436837459721824,0.061172167424961135,0.06120293276437384,0.05919110352367532,0.05823224732485101,0.0441927382562198,0.06805797795319385,0.06598094308567928,0.06130712995837309,0.05718289078996966,0.05392497807885842,0.04583502080773425,0.0486356249062616,0.04829269294682372,0.042278536711910654,0.03549040600102277,0.03728473522693456,0.030085423529824476,0.027859458764346867,0.02104786001150563,0.01878145850679958,0.015607584974649195
hp,0.23701462991982367,0.30058979782174217,0.2929463441102122,0.2720546691772757,0.24411666225690457,0.3753091008895748,0.36262632218324276,0.32527122079571436,0.2273297522388859,1.0,0.13666285209802542,0.08486141423420449,0.17821363015989136,0.08560412225208308,0.08085723958832979,0.07416980564541614,0.07508179711427997,0.06382522069965013,0.06403424816818544,0.06372067248576208,0.06370507723227431,0.06295364870652533,0.06272331829567505,0.06138588179953719,0.05923846551131935,0.05526915944213056,0.05452040516915055,0.05255627481079395,0.06292560697995746,0.06538970229713505,0.06629846851978177,0.05728800207051851,0.055511228891243214,0.03285535353210581,0.0328416644964954,0.03244783904782479,0.023461446178369472,0.022519628129462357,0.022115868432384375,0.020009660813502632,0.018499666803494925,0.015256389142337758,0.012494548489507198,0.011575259915995
