,dist,conm,busdesc
FDC,0.0,FIRST DATA CORP,"First Data Corporation provides commerce enabled technology and solutions for merchants, financial institutions, and card issuers in the United States, Canada, Europe, the Middle East, Africa, Latin America, and the Asia Pacific."
WYE,0.0077,WYETH,"Wyeth LLC manufactures pharmaceuticals and healthcare products. The company offers pharmaceutical and biotechnology products, consumer health care products, and animal health care products."
LM,0.0078,LEGG MASON INC,"Legg Mason, Inc. is a publicly owned asset management holding company."
WMB,0.0095,WILLIAMS COS INC,"The Williams Companies, Inc., together with its subsidiaries, operates as an energy infrastructure company primarily in the United States. It operates through Atlantic-Gulf, Northeast G&P, and West segments."
EFX,0.0098,EQUIFAX INC,"Equifax Inc. provides information solutions and human resources business process outsourcing services for businesses, governments, and consumers. The company operates through four segments: U.S. Information Solutions (USIS), Workforce Solutions, International, and Global Consumer Solutions."
PEG,0.0103,PUBLIC SERVICE ENTRP GRP INC,"Public Service Enterprise Group Incorporated, through its subsidiaries, operates as an energy company primarily in the Northeastern and Mid-Atlantic United States. It operates through two segments, PSE&G and PSEG Power."
AES,0.0137,AES CORP (THE),"The AES Corporation operates as a diversified power generation and utility company. It owns and/or operates power plants to generate and sell power to customers, such as utilities, industrial users, and other intermediaries."
PBI,0.0137,PITNEY BOWES INC,"Pitney Bowes Inc., a technology company, provides commerce solutions in the United States and internationally. The company operates through Global Ecommerce, Presort Services and SendTech Solutions segments."
CL,0.0139,COLGATE-PALMOLIVE CO,"Colgate-Palmolive Company, together with its subsidiaries, manufactures and sells consumer products worldwide. The company operates through two segments, Oral, Personal and Home Care; and Pet Nutrition."
NRG,0.0142,NRG ENERGY INC,"NRG Energy, Inc., together with its subsidiaries, operates as an energy company in the United States. It operates through Generation and Retail segments."
FCX,0.0163,FREEPORT-MCMORAN INC,"Freeport-McMoRan Inc. engages in the mining of mineral properties in North America, South America, and Indonesia. The company primarily explores for copper, gold, molybdenum, silver, and other metals, as well as oil and gas."
GL,0.0193,GLOBE LIFE INC,"Globe Life Inc., through its subsidiaries, provides various life and supplemental health insurance products, and annuities to lower middle to middle income households in the United States."
HLT,0.0217,HILTON WORLDWIDE HOLDINGS,"Hilton Worldwide Holdings Inc., a hospitality company, owns, leases, manages, develops, and franchises hotels and resorts. It operates through two segments, Management and Franchise, and Ownership. The company engages in the hotel management and licensing of its brands."
GE,0.0246,GENERAL ELECTRIC CO,"General Electric Company operates as a high-tech industrial company in the United States, Europe, Asia, the Americas, the Middle East, and Africa. It operates through Power, Renewable Energy, Aviation, Healthcare, and Capital segments."
RJF,0.0257,RAYMOND JAMES FINANCIAL CORP,"Raymond James Financial, Inc., through its subsidiaries, engages in the underwriting, distribution, trading, and brokerage of equity and debt securities in the United States, Canada, and Europe."
COF,0.0264,CAPITAL ONE FINANCIAL CORP,"Capital One Financial Corporation operates as the financial services holding company for the Capital One Bank (USA), National Association; and Capital One, National Association, which provides various financial products and services in the United States, the United Kingdom, and Canada."
CME,0.0278,CME GROUP INC,"CME Group Inc., through its subsidiaries, operates contract markets for the trading of futures and options on futures contracts worldwide."
ACN,0.0279,ACCENTURE PLC,"Accenture plc, a professional services company, provides strategy and consulting, interactive, and technology and operations services worldwide. The company also provides outsourcing services."
FE,0.0279,FIRSTENERGY CORP,"FirstEnergy Corp., through its subsidiaries, generates, transmits, and distributes electricity in the United States. The company operates through Regulated Distribution and Regulated Transmission segments."
AIG,0.0279,AMERICAN INTERNATIONAL GROUP,"American International Group, Inc. provides insurance products for commercial, institutional, and individual customers in North America and internationally."
ZBH,0.0323,ZIMMER BIOMET HOLDINGS INC,"Zimmer Biomet Holdings, Inc., together with its subsidiaries, designs, manufactures, and markets musculoskeletal healthcare products and solutions in the Americas, Europe, the Middle East, Africa, and the Asia Pacific."
CIT,0.0722,CIT GROUP INC,"CIT Group Inc. operates as the holding company for CIT Bank, N.A. that provides banking and related services to commercial and individual customers. The company operates through Commercial Banking and Consumer Banking segments."
