,dist,conm,busdesc
SPLS,0.0,STAPLES INC,"Staples, Inc., together with its subsidiaries, operates office products superstores. It operates in two segments, North American Delivery and North American Retail."
NUE,0.0036,NUCOR CORP,"Nucor Corporation manufactures and sells steel and steel products. It operates in three segments: Steel Mills, Steel Products, and Raw Materials."
HSIC,0.0047,HENRY SCHEIN INC,"Henry Schein, Inc., a solutions company for health care professionals, provides health care products and services to office-based dental practitioners and laboratories, physician practices, government, institutional health care clinics, and other alternate care clinics worldwide."
CDNS,0.0051,CADENCE DESIGN SYSTEMS INC,"Cadence Design Systems, Inc. provides software, hardware, services, and reusable integrated circuit (IC) design blocks worldwide. The company offers functional verification services, including emulation and prototyping hardware."
LHX,0.0053,L3HARRIS TECHNOLOGIES INC,"L3Harris Technologies, Inc., an aerospace and defense technology company, provides mission-critical solutions for government and commercial customers worldwide."
CHRW,0.0057,C H ROBINSON WORLDWIDE INC,"C.H. Robinson Worldwide, Inc., a third party logistics company, provides freight transportation services and logistics solutions to companies in various industries worldwide. The company operates through North American Surface Transportation and Global Forwarding segments."
CCL,0.0073,CARNIVAL CORPORATION & PLC,"Carnival Corporation & Plc operates as a leisure travel company. The company's ships visit approximately 700 ports under the Carnival Cruise Line, Princess Cruises, Holland America Line, Seabourn, P&O Cruises (Australia), Costa Cruises, AIDA Cruises, P&O Cruises (UK), and Cunard brand names."
CVS,0.0074,CVS HEALTH CORP,CVS Health Corporation provides health services and plans in the United States.
GPN,0.0077,GLOBAL PAYMENTS INC,"Global Payments Inc. provides payment technology and software solutions for card, electronic, check, and digital-based payments in North America, Europe, the Asia-Pacific, and Latin America."
DGX,0.0081,QUEST DIAGNOSTICS INC,"Quest Diagnostics Incorporated provides diagnostic testing, information, and services in the United States and internationally."
GPC,0.0093,GENUINE PARTS CO,"Genuine Parts Company distributes automotive replacement parts, industrial parts and materials, and business products in the United States, Canada, Mexico, Australasia, France, the United Kingdom, Germany, Poland, the Netherlands, and Belgium."
LH,0.0097,LABORATORY CP OF AMER HLDGS,"Laboratory Corporation of America Holdings operates as an independent clinical laboratory company worldwide. It operates in two segments, LabCorp Diagnostics (LCD) and Covance Drug Development."
MHK,0.0109,MOHAWK INDUSTRIES INC,"Mohawk Industries, Inc. designs, manufactures, sources, distributes, and markets flooring products for remodeling and new constructions of residential and commercial spaces in the United States, Europe, Russia, and internationally."
TSCO,0.0116,TRACTOR SUPPLY CO,Tractor Supply Company operates rural lifestyle retail stores in the United States.
JNJ,0.0119,JOHNSON & JOHNSON,"Johnson & Johnson researches and develops, manufactures, and sells various products in the health care field worldwide. It operates in three segments: Consumer, Pharmaceutical, and Medical Devices."
PFE,0.0121,PFIZER INC,"Pfizer Inc. develops, manufactures, and sells healthcare products worldwide."
CERN,0.0127,CERNER CORP,"Cerner Corporation, together with its subsidiaries, provides health care information technology solutions and tech-enabled services in the United States and internationally."
CCU,0.0128,COMPANIA CERVECERIAS UNIDAS,"Compania Cervecerias Unidas S.A. operates as a beverage company principally in Chile, Argentina, Uruguay, Paraguay, Colombia, and Bolivia. The company operates through three segments: Chile, International Business, and Wine."
EW,0.0133,EDWARDS LIFESCIENCES CORP,"Edwards Lifesciences Corporation provides products and technologies for structural heart disease, and critical care and surgical monitoring in the United States and internationally."
TGNA,0.0189,TEGNA INC,TEGNA Inc. operates as a media company in the United States. The company operates television stations and radio stations that deliver television programming and digital content. It offers content and information to consumers across various platforms.
GENZ,0.0223,GENZYME CORP,"Genzyme Corporation, a biotechnology company, engages in the discovery and development of products and services primarily in the areas of rare genetic diseases, multiple sclerosis, cardiovascular diseases, and endocrinology."
LSI,0.0246,LIFE STORAGE INC,"Life Storage, Inc. is a self-administered and self-managed equity REIT that is in the business of acquiring and managing self-storage facilities. Located in Buffalo, New York, the Company operates more than 900 storage facilities in 30 states and in the province of Ontario, Canada."
ACAS,0.0389,AMERICAN CAPITAL LTD,"American Capital, Ltd. is a business development company specializing in management and employee buyouts, subordinated debt, leveraged finance, mezzanine, acquisition, recapitalization, middle market, early venture, mature, industry consolidation, and growth capital investments."
CIEN,0.0597,CIENA CORP,"Ciena Corporation provides network hardware, software, and services that support the transport, routing, switching, aggregation, service delivery, and management of video, data, and voice traffic on communications networks worldwide."
