,dist,conm,busdesc
WU,0.0,WESTERN UNION CO,"The Western Union Company provides money movement and payment services worldwide. The company operates in two segments, Consumer-to-Consumer and Business Solutions."
AXP,0.0155,AMERICAN EXPRESS CO,"American Express Company, together with its subsidiaries, provides charge and credit payment card products, and travel-related services worldwide. The company operates through three segments: Global Consumer Services Group, Global Commercial Services, and Global Merchant and Network Services."
COF,0.0211,CAPITAL ONE FINANCIAL CORP,"Capital One Financial Corporation operates as the financial services holding company for the Capital One Bank (USA), National Association; and Capital One, National Association, which provides various financial products and services in the United States, the United Kingdom, and Canada."
WLTW,0.0384,WILLIS TOWERS WATSON PLC,"Willis Towers Watson Public Limited Company operates as an advisory, broking, and solutions company worldwide."
MJN,0.0396,MEAD JOHNSON NUTRITION CO,"Mead Johnson Nutrition Company manufactures and sells infant formula, children's nutrition, and other nutritional products."
ADS,0.0406,ALLIANCE DATA SYSTEMS CORP,"Alliance Data Systems Corporation provides data-driven marketing and loyalty solutions in the United States, Canada, Europe, the Middle East, Africa, the Asia Pacific, and others. It operates through two segments, LoyaltyOne and Card Services."
SNV,0.0456,SYNOVUS FINANCIAL CORP,"Synovus Financial Corp. operates as the bank holding company for Synovus Bank that provides various financial products and services. It operates through three segments: Community Banking, Wholesale Banking, and Financial Management Services."
TWC,0.0458,TIME WARNER CABLE INC,"Spectrum Management Holding Company, LLC, together with its subsidiaries, provides video, high-speed data, and voice services in the United States. It operates in three segments: Residential Services, Business Services, and Other Operations."
SBAC,0.0492,SBA COMMUNICATIONS CORP,"SBA Communications Corporation is a first choice provider and leading owner and operator of wireless communications infrastructure in North, Central, and South America and South Africa."
CL,0.0502,COLGATE-PALMOLIVE CO,"Colgate-Palmolive Company, together with its subsidiaries, manufactures and sells consumer products worldwide. The company operates through two segments, Oral, Personal and Home Care; and Pet Nutrition."
BMC,0.0502,BMC SOFTWARE INC,"BMC Software, Inc. develops software that provides system and service management solutions for enterprises in the United States and internationally. It operates in two business units, Enterprise Service Management (ESM) and Mainframe Service Management (MSM)."
ENDP,0.0504,ENDO INTERNATIONAL PLC,Endo International plc manufactures and sells generic and branded pharmaceuticals in the United States and internationally.
URI,0.051,UNITED RENTALS INC,"United Rentals, Inc., through its subsidiaries, operates as an equipment rental company. It operates in two segments, General Rentals; and Trench, Power and Fluid Solutions."
MS,0.0537,MORGAN STANLEY,"Morgan Stanley, a financial holding company, provides various financial products and services to corporations, governments, financial institutions, and individuals in the Americas, Europe, the Middle East, Africa, and Asia."
C,0.0547,CITIGROUP INC,"Citigroup Inc., a diversified financial services holding company, provides various financial products and services to consumers, corporations, governments, and institutions in North America, Latin America, Asia, Europe, the Middle East, and Africa."
BAC,0.058,BANK OF AMERICA CORP,"Bank of America Corporation, through its subsidiaries, provides banking and financial products and services for individual consumers, small- and middle-market businesses, institutional investors, large corporations, and governments worldwide."
IBM,0.0618,INTL BUSINESS MACHINES CORP,International Business Machines Corporation provides integrated solutions and services worldwide.
ETFC,0.063,E TRADE FINANCIAL CORP,"E*TRADE Financial Corporation, a financial services company, provides brokerage, and related products and services for traders, investors, registered investment advisors (RIAs), and stock plan administrators and participants."
WYNN,0.0672,WYNN RESORTS LTD,"Wynn Resorts, Limited designs, develops, and operates integrated resorts."
SCHW,0.0686,SCHWAB (CHARLES) CORP,"The Charles Schwab Corporation, through its subsidiaries, provides wealth management, securities brokerage, banking, asset management, custody, and financial advisory services. The company operates through two segments, Investor Services and Advisor Services."
AFL,0.0807,AFLAC INC,"Aflac Incorporated, through its subsidiaries, provides supplemental health and life insurance products. It operates through two segments, Aflac Japan and Aflac U.S."
CLX,0.1136,CLOROX CO/DE,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International."
AZO,0.1207,AUTOZONE INC,"AutoZone, Inc. retails and distributes automotive replacement parts and accessories. The company offers various products for cars, sport utility vehicles, vans, and light trucks, including new and remanufactured automotive hard parts, maintenance items, accessories, and non-automotive products."
DNB,0.1306,DUN & BRADSTREET HOLDNGS INC,"Dun & Bradstreet Holdings, Inc. provides business decisioning data and analytics in North America and internationally."
