,dist,conm,busdesc
WWY,0.0,WRIGLEY (WM) JR CO,"Wm. Wrigley Jr. Company produces and distributes confectionary products. The company offers chewing gums, mints, hard and chewy candies, and lollipops. It markets its products in the United States and internationally."
PG,0.2754,PROCTER & GAMBLE CO,"The Procter & Gamble Company provides branded consumer packaged goods to consumers in North and Latin America, Europe, the Asia Pacific, Greater China, India, the Middle East, and Africa."
K,0.295,KELLOGG CO,"Kellogg Company, together with its subsidiaries, manufactures and markets ready-to-eat cereal and convenience foods. The company operates through four segments: North America, Europe, Latin America, and Asia Middle East Africa."
CAG,0.3005,CONAGRA BRANDS INC,"Conagra Brands, Inc., together with its subsidiaries, operates as a consumer packaged goods food company in North America. The company operates through Grocery & Snacks, Refrigerated & Frozen, International, and Foodservice segments."
HNZ,0.3233,KRAFT HEINZ CO,"The Kraft Heinz Company, together with its subsidiaries, manufactures and markets food and beverage products in the United States, Canada, the United Kingdom, and internationally."
CPB,0.3482,CAMPBELL SOUP CO,"Campbell Soup Company, together with its subsidiaries, engages in the manufacture and market food and beverage products. It operates through Meals & Beverages and Snacks segments. The Meals & Beverages segment engages in the retail and foodservice businesses in the United States and Canada."
CL,0.3556,COLGATE-PALMOLIVE CO,"Colgate-Palmolive Company, together with its subsidiaries, manufactures and sells consumer products worldwide. The company operates through two segments, Oral, Personal and Home Care; and Pet Nutrition."
HSY,0.3621,HERSHEY CO,"The Hershey Company, together with its subsidiaries, manufactures and sells confectionery products. The company operates through two segments, North America; and International and Other."
MKC,0.3849,MCCORMICK & CO INC,"McCormick & Company, Incorporated manufactures, markets, and distributes spices, seasoning mixes, condiments, and other flavorful products to the food industry. The company operates in two segments, Consumer and Flavor Solutions."
GIS,0.3995,GENERAL MILLS INC,"General Mills, Inc. manufactures and markets branded consumer foods worldwide. The company operates in five segments: North America Retail; Convenience Stores & Foodservice; Europe & Australia; Asia & Latin America; and Pet."
CLX,0.4003,CLOROX CO/DE,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International."
KO,0.4194,COCA-COLA CO,"The Coca-Cola Company, a beverage company, manufactures, markets, and sells various nonalcoholic beverages worldwide. The company provides sparkling soft drinks; water, enhanced water, and sports drinks; juice, dairy, and plant-based beverages; tea and coffee; and energy drinks."
PEP,0.429,PEPSICO INC,"PepsiCo, Inc. operates as a food and beverage company worldwide. The company operates through seven segments: FLNA, QFNA, PBNA, LatAm, Europe, AMESA, and APAC."
AVP,0.441,AVON PRODUCTS,"Avon Products, Inc. manufactures, markets, and sells beauty and related products in Europe, the Middle East, Africa, south Latin America, north Latin America, and the Asia Pacific."
IFF,0.4538,INTL FLAVORS & FRAGRANCES,"International Flavors & Fragrances Inc., together with its subsidiaries, manufactures flavors and fragrances for use in various consumer products. It operates through two segments, Taste and Scent."
TAP,0.4572,MOLSON COORS BEVERAGE CO,"Molson Coors Beverage Company manufactures, markets, and sells beer and other malt beverage products in the United States, Canada, Europe, and internationally."
MDLZ,0.463,MONDELEZ INTERNATIONAL INC,"Mondelez International, Inc., through its subsidiaries, manufactures, markets, and sells snack food and beverage products worldwide."
SYY,0.4908,SYSCO CORP,"Sysco Corporation, through its subsidiaries, markets and distributes a range of food and related products primarily to the foodservice or food-away-from-home industry in the United States, Canada, the United Kingdom, France, and internationally. It operates through three segments: U.S."
