,dist,conm,busdesc
CBE,0.0,COOPER INDUSTRIES PLC,"Cooper Industries plc manufactures and sells electrical components and tools in the United States and internationally. It operates in two segments, Energy and Safety Solutions, and Electrical Products Group."
NOVL,0.0037,NOVELL INC,"Novell, Inc. provides Net services software solutions that deliver services to secure various networks that include the Internet, intranets, extranets, wired to wireless networks, and corporate and public networks."
PVH,0.0038,PVH CORP,PVH Corp. operates as an apparel company in the United States and internationally.
XOM,0.0063,EXXON MOBIL CORP,"Exxon Mobil Corporation explores for and produces crude oil and natural gas in the United States, Canada/other Americas, Europe, Africa, Asia, and Australia/Oceania. It operates through Upstream, Downstream, and Chemical segments."
WAB,0.0072,WABTEC CORP,"Wabtec Corporation provides technology-based equipment, systems, and services for the freight rail and passenger transit vehicle industries worldwide. It operates through two segments, Freight and Transit."
UHS,0.0075,UNIVERSAL HEALTH SVCS INC,"Universal Health Services, Inc., through its subsidiaries, owns and operates acute care hospitals, outpatient facilities, and behavioral health care facilities. The company operates through Acute Care Hospital Services, Behavioral Health Care Services, and Other segments."
BIO,0.0104,BIO-RAD LABORATORIES INC,"Bio-Rad Laboratories, Inc. develops, manufactures, and markets products and solutions for the life science research and clinical diagnostic markets in Europe, the United States, Canada, and Latin America."
TYC,0.0126,TYCO INTERNATIONAL PLC,"As of September 2, 2016, Tyco International plc was acquired by Johnson Controls International plc. Tyco International plc provides security products and services, fire detection and suppression products and services, and life safety products worldwide."
REG,0.0143,REGENCY CENTERS CORP,"Regency Centers is the preeminent national owner, operator, and developer of shopping centers located in affluent and densely populated trade areas."
TYL,0.0144,TYLER TECHNOLOGIES INC,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software; and Appraisal and Tax."
NBR,0.0162,NABORS INDUSTRIES LTD,"Nabors Industries Ltd. provides drilling and drilling-related services for land-based and offshore oil and natural gas wells. It operates through five segments: U.S. Drilling, Canada Drilling, International Drilling, Drilling Solutions, and Rig Technologies."
BSX,0.0172,BOSTON SCIENTIFIC CORP,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medical specialties worldwide. It operates through three segments: MedSurg, Rhythm and Neuro, and Cardiovascular."
SPLS,0.0183,STAPLES INC,"Staples, Inc., together with its subsidiaries, operates office products superstores. It operates in two segments, North American Delivery and North American Retail."
CAM,0.0186,CAMERON INTERNATIONAL CORP,"Cameron International Corporation provides flow equipment products, systems, and services worldwide."
AGN,0.0197,ALLERGAN PLC,"Allergan plc, a pharmaceutical company, develops, manufactures, and commercializes branded pharmaceutical, device, biologic, surgical, and regenerative medicine products worldwide. The company operates in three segments: US Specialized Therapeutics, US General Medicine, and International."
DOV,0.0199,DOVER CORP,"Dover Corporation provides equipment and components, consumable supplies, aftermarket parts, software and digital solutions, and support services worldwide."
LEG,0.0205,LEGGETT & PLATT INC,"Leggett & Platt, Incorporated designs and produces various engineered components and products worldwide. It operates through three segments: Bedding Products; Furniture, Flooring & Textile Products; and Specialized Products."
FDO,0.0206,FAMILY DOLLAR STORES,"Family Dollar Stores, Inc. operates a chain of general merchandise retail discount stores primarily for low- and middle-income consumers in the United States."
ANTM,0.0214,ANTHEM INC,"Anthem, Inc., through its subsidiaries, operates as a health benefits company in the United States. It operates through three segments: Commercial & Specialty Business, Government Business, and Other."
AYI,0.0223,ACUITY BRANDS INC,"Acuity Brands, Inc. provides lighting and building management solutions and services for commercial, institutional, industrial, infrastructure, and residential applications in North America and internationally."
PETM,0.0228,PETSMART INC,"PetSmart, Inc., together with its subsidiaries, operates as a specialty retailer of products, services, and solutions for pets in the United States, Puerto Rico, and Canada."
HD,0.0228,HOME DEPOT INC,"The Home Depot, Inc. operates as a home improvement retailer."
NYX,0.0232,NYSE EURONEXT,"NYSE Holdings LLC, through its subsidiaries, operates securities exchanges. It operates various stock exchanges, including the New York Stock Exchange (NYSE), NYSE Arca, Inc., and NYSE MKT LLC in the United States; and European based exchanges comprising Euronext N.V."
BMS,0.0233,BEMIS CO INC,"Bemis Company, Inc. manufactures and sells packaging products in the United States, Brazil, other Americas, Europe, and the Asia-Pacific. It operates through three segments: U.S. Packaging, Latin America Packaging, and Rest of World Packaging."
QRVO,0.0239,QORVO INC,"Qorvo, Inc. develops and commercializes technologies and products for wireless and wired connectivity worldwide. The company operates in two segments, Mobile Products, and Infrastructure and Defense Products."
AME,0.024,AMETEK INC,"AMETEK, Inc. manufactures and sells electronic instruments and electromechanical devices worldwide. It operates through two segments, Electronic Instruments (EIG) and Electromechanical (EMG)."
TDY,0.024,TELEDYNE TECHNOLOGIES INC,"Teledyne Technologies Incorporated provides instrumentation, digital imaging, aerospace and defense electronics, and engineered systems in the United States, the United Kingdom, Canada, the Netherlands, and internationally."
ODFL,0.0244,OLD DOMINION FREIGHT,"Old Dominion Freight Line, Inc. operates as a less-than-truckload (LTL) motor carrier in the United States and North America. It provides regional, inter-regional, and national LTL services, including expedited transportation."
HSP,0.0263,HOSPIRA INC,"Hospira, Inc. provides injectable drugs and infusion technologies to develop, manufacture, distribute, and market products worldwide. The company operates through Americas, EMEA, and APAC segments."
CHD,0.0272,CHURCH & DWIGHT INC,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products in the United States and internationally. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division."
AVGO,0.0288,BROADCOM INC,"Broadcom Inc. designs, develops, and supplies a range of semiconductor devices with a focus on complex digital and mixed signal complementary metal oxide semiconductor based devices and analog III-V based products worldwide."
WEN,0.0295,WENDY'S CO,"The Wendy's Company, together with its subsidiaries, operates as a quick-service restaurant company. It operates through three segments: Wendy's U.S., Wendy's International, and Global Real Estate & Development."
VMC,0.0296,VULCAN MATERIALS CO,"Vulcan Materials Company produces and supplies construction materials primarily in the United States. The company operates through four segments: Aggregates, Asphalt, Concrete, and Calcium."
AT,0.0302,ATLANTIC POWER CORP,Atlantic Power Corporation owns and operates a fleet of power generation assets in the United States and Canada.
CCU,0.0304,COMPANIA CERVECERIAS UNIDAS,"Compania Cervecerias Unidas S.A. operates as a beverage company principally in Chile, Argentina, Uruguay, Paraguay, Colombia, and Bolivia. The company operates through three segments: Chile, International Business, and Wine."
GPC,0.0307,GENUINE PARTS CO,"Genuine Parts Company distributes automotive replacement parts, industrial parts and materials, and business products in the United States, Canada, Mexico, Australasia, France, the United Kingdom, Germany, Poland, the Netherlands, and Belgium."
TWX,0.031,TIME WARNER INC,"Warner Media operates as a media and entertainment company worldwide. It operates in three segments: Turner, Home Box Office, and Warner Bros. The Turner segment creates and programs branded news, entertainment, sports, and kids multi-platform content for consumers."
HAL,0.0312,HALLIBURTON CO,Halliburton Company provides a range of services and products to oil and natural gas companies worldwide.
DDS,0.0313,DILLARDS INC  -CL A,"Dillard's, Inc. operates retail department stores primarily in the Southeastern, Southwestern, and Midwestern areas of the United States."
HST,0.0313,HOST HOTELS & RESORTS INC,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels."
ATI,0.0316,ALLEGHENY TECHNOLOGIES INC,"Allegheny Technologies Incorporated manufactures and sells specialty materials and components worldwide. The company operates in two segments, High Performance Materials & Components and Advanced Alloys & Solutions."
MAT,0.0317,MATTEL INC,"Mattel, Inc., a children's entertainment company, designs and produces toys and consumer products worldwide. The company operates through North America, International, and American Girl segments."
PKI,0.0321,PERKINELMER INC,"PerkinElmer, Inc. provides products, services, and solutions to the diagnostics, life sciences, and applied services markets worldwide. The company operates in two segments, Discovery & Analytical Solutions and Diagnostics."
PLD,0.0322,PROLOGIS INC,"Prologis, Inc. is the global leader in logistics real estate with a focus on high-barrier, high-growth markets."
MRO,0.0323,MARATHON OIL CORP,Marathon Oil Corporation operates as an independent exploration and production company in the United States and Equatorial Guinea.
GPN,0.0335,GLOBAL PAYMENTS INC,"Global Payments Inc. provides payment technology and software solutions for card, electronic, check, and digital-based payments in North America, Europe, the Asia-Pacific, and Latin America."
DGX,0.0336,QUEST DIAGNOSTICS INC,"Quest Diagnostics Incorporated provides diagnostic testing, information, and services in the United States and internationally."
MFE,0.0337,MCAFEE INC,"McAfee LLC develops and delivers security solutions and services that protect systems, networks, and mobile devices for business and personal use in the United States and internationally."
MHK,0.034,MOHAWK INDUSTRIES INC,"Mohawk Industries, Inc. designs, manufactures, sources, distributes, and markets flooring products for remodeling and new constructions of residential and commercial spaces in the United States, Europe, Russia, and internationally."
CVG,0.0343,CONVERGYS CORP,"Convergys Corporation provides customer management services to communications and media, technology, financial services, retail, healthcare, government, travel and hospitality, and other vertical markets worldwide."
FLR,0.0347,FLUOR CORP,"Fluor Corporation, through its subsidiaries, provides engineering, procurement, construction, fabrication and modularization, operation, maintenance and asset integrity, and project management services worldwide."
ULTA,0.0351,ULTA BEAUTY INC,"Ulta Beauty, Inc. operates as a beauty retailer in the United States."
WST,0.0359,WEST PHARMACEUTICAL SVSC INC,"West Pharmaceutical Services, Inc. manufactures and sells containment and delivery systems for injectable drugs and healthcare products in the United States, Germany, Ireland, France, Other European countries, and internationally."
MMM,0.0364,3M CO,"3M Company develops, manufactures, and markets various products worldwide. It operates through four business segments: Safety and Industrial, Transportation and Electronics, Health Care, and Consumer."
HES,0.0366,HESS CORP,"Hess Corporation, an exploration and production company, explores, develops, produces, purchases, transports, and sells crude oil, natural gas liquids (NGLs), and natural gas. It operates through two segments, Exploration and Production, and Midstream."
NDAQ,0.0387,NASDAQ INC,"Nasdaq, Inc. operates as a technology company that serves capital markets and other industries worldwide."
PG,0.0399,PROCTER & GAMBLE CO,"The Procter & Gamble Company provides branded consumer packaged goods to consumers in North and Latin America, Europe, the Asia Pacific, Greater China, India, the Middle East, and Africa."
SLG,0.0402,SL GREEN REALTY CORP,"SL Green Realty Corp., an S&P 500 company and Manhattan's largest office landlord, is a fully integrated real estate investment trust, or REIT, that is focused primarily on acquiring, managing and maximizing value of Manhattan commercial properties."
CMI,0.0413,CUMMINS INC,"Cummins Inc. designs, manufactures, distributes, and services diesel and natural gas engines, products worldwide. It operates through five segments: Engine, Distribution, Components, Power Systems, and New Power."
JNY,0.0433,JONES GROUP INC,"Premier Brands Group Holdings LLC designs, markets, and wholesales apparel, footwear, jeanswear, jewelry, and handbags in the United States and internationally."
COV,0.0439,COVIDIEN PLC,"As of January 26, 2015, Covidien plc was acquired by Medtronic plc. Covidien plc develops, manufactures, and sells healthcare products for use in clinical and home settings worldwide. The company operates through Medical Devices and U.S. Medical Supplies segments."
COST,0.0443,COSTCO WHOLESALE CORP,"Costco Wholesale Corporation, together with its subsidiaries, engages in the operation of membership warehouses in the United States, Puerto Rico, Canada, the United Kingdom, Mexico, Japan, Korea, Australia, Spain, France, Iceland, China, and Taiwan."
BWA,0.0446,BORGWARNER INC,"BorgWarner Inc. provides solutions for combustion, hybrid, and electric vehicles worldwide."
SWN,0.0452,SOUTHWESTERN ENERGY CO,"Southwestern Energy Company, an independent energy company, engages in the exploration, development, and production of natural gas, oil, and natural gas liquids (NGLs) in the United States. It operates through Exploration and Production, and Marketing segments."
WFM,0.0461,WHOLE FOODS MARKET INC,"Whole Foods Market, Inc. operates natural and organic foods supermarkets. The company's stores offers produce, grocery, meat and poultry, seafood, bakery, prepared foods, coffee, tea, beer, wine, cheese, nutritional supplements, vitamins, body care, pet foods, and household goods."
INTU,0.0461,INTUIT INC,"Intuit Inc. provides financial management and compliance products and services for consumers, small businesses, self-employed, and accounting professionals in the United States, Canada, and internationally."
