,dist,conm,busdesc
SBAC,0.0,SBA COMMUNICATIONS CORP,"SBA Communications Corporation is a first choice provider and leading owner and operator of wireless communications infrastructure in North, Central, and South America and South Africa."
CCI,0.5204,CROWN CASTLE INTL CORP,"Crown Castle owns, operates and leases more than 40,000 cell towers and approximately 80,000 route miles of fiber supporting small cells and fiber solutions across every major U.S. market."
AMT,0.5943,AMERICAN TOWER CORP,"American Tower, one of the largest global REITs, is a leading independent owner, operator and developer of multitenant communications real estate with a portfolio of approximately 181,000 communications sites."
PCS,0.6186,METROPCS COMMUNICATIONS INC,"As of April 30, 2013, MetroPCS Communications, Inc. was acquired by T-Mobile USA Inc., in a reverse merger transaction. MetroPCS Communications, Inc., a wireless telecommunications carrier, together with its subsidiaries, provides wireless broadband mobile services in the United States."
LYV,0.7657,LIVE NATION ENTERTAINMENT,"Live Nation Entertainment, Inc. operates as a live entertainment company. It operates through Concerts, Ticketing, and Sponsorship & Advertising segments."
NDAQ,0.7734,NASDAQ INC,"Nasdaq, Inc. operates as a technology company that serves capital markets and other industries worldwide."
EQIX,0.7799,EQUINIX INC,"Equinix (Nasdaq: EQIX) is the world's digital infrastructure company, enabling digital leaders to harness a trusted platform to bring together and interconnect the foundational infrastructure that powers their success."
SNPS,0.7946,SYNOPSYS INC,"Synopsys, Inc. provides electronic design automation software products used to design and test integrated circuits."
PCP,0.7973,PRECISION CASTPARTS CORP,"Precision Castparts Corp. manufactures and sells metal components and products to the aerospace, power, and general industrial and other markets worldwide. The company operates through three segments: Investment Cast Products, Forged Products, and Airframe Products."
VRSN,0.8118,VERISIGN INC,"VeriSign, Inc., together with its subsidiaries, provides domain name registry services and Internet infrastructure that enables Internet navigation for various recognized domain names worldwide."
HPQ,0.8149,HP INC,"HP Inc., together with its subsidiaries, provides personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services in the United States and internationally."
CCL,0.8169,CARNIVAL CORPORATION & PLC,"Carnival Corporation & Plc operates as a leisure travel company. The company's ships visit approximately 700 ports under the Carnival Cruise Line, Princess Cruises, Holland America Line, Seabourn, P&O Cruises (Australia), Costa Cruises, AIDA Cruises, P&O Cruises (UK), and Cunard brand names."
JCI,0.8399,JOHNSON CONTROLS INTL PLC,"Johnson Controls International plc operates as a diversified technology and multi industrial company worldwide. It operates through Building Solutions North America, Building Solutions EMEA/LA, Building Solutions Asia Pacific, and Global Products segments."
LVLT,0.8694,LEVEL 3 COMMUNICATIONS INC,"Level 3 Parent, LLC provides various integrated communications services for enterprise, government, wholesale, and small and medium business customers in North America, Latin America, Europe, the Asia Pacific, the Middle East, and Africa."
WU,0.8966,WESTERN UNION CO,"The Western Union Company provides money movement and payment services worldwide. The company operates in two segments, Consumer-to-Consumer and Business Solutions."
