,dist,conm,busdesc
MTW,0.0,MANITOWOC CO,"The Manitowoc Company, Inc. provides engineered lifting equipment for the construction industry in the Americas, Europe, Africa, the Middle East, and the Asia Pacific."
TEX,0.2783,TEREX CORP,"Terex Corporation manufactures and sells aerial work platforms, materials processing machinery, and cranes worldwide. The company operates in two segments, Aerial Work Platforms (AWP) and Material Processing (MP)."
URI,0.544,UNITED RENTALS INC,"United Rentals, Inc., through its subsidiaries, operates as an equipment rental company. It operates in two segments, General Rentals; and Trench, Power and Fluid Solutions."
FLS,0.5926,FLOWSERVE CORP,"Flowserve Corporation designs, develops, manufactures, distributes, and services industrial flow management equipment in the United States, Europe, the Middle East, Africa, Asia, and internationally."
AMG,0.6278,AFFILIATED MANAGERS GRP INC,"Affiliated Managers Group, Inc., through its affiliates, operates as an asset management company providing investment management services to mutual funds, institutional clients, and high net worth individuals in the United States. It provides advisory or subadvisory services to mutual funds."
CF,0.6342,CF INDUSTRIES HOLDINGS INC,"CF Industries Holdings, Inc. manufactures and distributes nitrogen fertilizers and other nitrogen products worldwide. Its principal nitrogen fertilizer products include anhydrous ammonia, granular urea, urea ammonium nitrate solution, and ammonium nitrate."
J,0.645,JACOBS ENGINEERING GROUP INC,"Jacobs Engineering Group Inc. provides consulting, technical, scientific, and project delivery services for the government and private sectors in the United States, Europe, Canada, India, rest of Asia, Australia, New Zealand, South America, Mexico, the Middle East, and Africa."
IPGP,0.6541,IPG PHOTONICS CORP,"IPG Photonics Corporation develops and manufactures a range of high-performance fiber lasers, fiber amplifiers, and diode lasers used in various applications primarily in materials processing worldwide."
HAR,0.6849,HARMAN INTERNATIONAL INDS,"Harman International Industries, Incorporated designs and engineers connected products and solutions for automakers, consumers, and enterprises worldwide. The company operates through four segments: Connected Car, Lifestyle Audio, Professional Solutions, and Connected Services."
COF,0.6934,CAPITAL ONE FINANCIAL CORP,"Capital One Financial Corporation operates as the financial services holding company for the Capital One Bank (USA), National Association; and Capital One, National Association, which provides various financial products and services in the United States, the United Kingdom, and Canada."
WHR,0.7239,WHIRLPOOL CORP,"Whirlpool Corporation manufactures and markets home appliances and related products. It operates through four segments: North America; Europe, Middle East and Africa; Latin America; and Asia."
DXC,0.7298,DXC TECHNOLOGY CO,"DXC Technology Company, together with its subsidiaries, provides information technology services and solutions primarily in North America, Europe, Asia, and Australia. It operates in two segments, Global Business Services (GBS) and Global Infrastructure Services (GIS)."
FMC,0.7366,FMC CORP,"FMC Corporation, an agricultural sciences company, provides crop protection, plant health, and professional pest and turf management products."
SANM,0.7395,SANMINA CORP,"Sanmina Corporation provides integrated manufacturing solutions, components, products and repair, logistics, and after-market services worldwide. It operates in two segments, Integrated Manufacturing Solutions; and Components, Products and Services."
NCR,0.758,NCR CORP,"NCR Corporation provides software and services worldwide. The company operates through Banking, Retail, Hospitality, and Other segments."
MOS,0.7714,MOSAIC CO,"The Mosaic Company, through its subsidiaries, produces and markets concentrated phosphate and potash crop nutrients in North America and internationally. The company operates through three segments: Phosphates, Potash, and Mosaic Fertilizantes."
SNA,0.7748,SNAP-ON INC,"Snap-on Incorporated manufactures and markets tools, equipment, diagnostics, and repair information and systems solutions for professional users worldwide."
ANF,0.8364,ABERCROMBIE & FITCH  -CL A,"Abercrombie & Fitch Co., through its subsidiaries, operates as a specialty retailer. The company operates in two segments, Hollister and Abercrombie."
