,dist,conm,busdesc
MS,0.0,MORGAN STANLEY,"Morgan Stanley, a financial holding company, provides various financial products and services to corporations, governments, financial institutions, and individuals in the Americas, Europe, the Middle East, Africa, and Asia."
MER,0.3318,MERRILL LYNCH & CO INC,"As of October 1, 2013, Merrill Lynch & Co., Inc. was acquired by Bank of America Corporation. Merrill Lynch & Co. Inc., through its subsidiaries, provides investment, financing, and other related services to individuals and institutions in the United States and internationally."
GS,0.3651,GOLDMAN SACHS GROUP INC,"The Goldman Sachs Group, Inc. operates as an investment banking, securities, and investment management company worldwide. It operates in four segments: Investment Banking, Global Markets, Asset Management, and Consumer & Wealth Management."
LM,0.5431,LEGG MASON INC,"Legg Mason, Inc. is a publicly owned asset management holding company."
SCHW,0.5457,SCHWAB (CHARLES) CORP,"The Charles Schwab Corporation, through its subsidiaries, provides wealth management, securities brokerage, banking, asset management, custody, and financial advisory services. The company operates through two segments, Investor Services and Advisor Services."
RJF,0.547,RAYMOND JAMES FINANCIAL CORP,"Raymond James Financial, Inc., through its subsidiaries, engages in the underwriting, distribution, trading, and brokerage of equity and debt securities in the United States, Canada, and Europe."
C,0.5784,CITIGROUP INC,"Citigroup Inc., a diversified financial services holding company, provides various financial products and services to consumers, corporations, governments, and institutions in North America, Latin America, Asia, Europe, the Middle East, and Africa."
JPM,0.5869,JPMORGAN CHASE & CO,"JPMorgan Chase & Co. operates as a financial services company worldwide. It operates in four segments: Consumer & Community Banking (CCB), Corporate & Investment Bank (CIB), Commercial Banking (CB), and Asset & Wealth Management (AWM)."
JNS,0.6187,JANUS CAPITAL GROUP INC,"Janus Capital Group, Inc. is a privately owned asset manager. It also provides retirement planning, investment planning, tax planning, investment for college, and tax planning services to its clients."
ETFC,0.6301,E TRADE FINANCIAL CORP,"E*TRADE Financial Corporation, a financial services company, provides brokerage, and related products and services for traders, investors, registered investment advisors (RIAs), and stock plan administrators and participants."
COF,0.6965,CAPITAL ONE FINANCIAL CORP,"Capital One Financial Corporation operates as the financial services holding company for the Capital One Bank (USA), National Association; and Capital One, National Association, which provides various financial products and services in the United States, the United Kingdom, and Canada."
GE,0.7551,GENERAL ELECTRIC CO,"General Electric Company operates as a high-tech industrial company in the United States, Europe, Asia, the Americas, the Middle East, and Africa. It operates through Power, Renewable Energy, Aviation, Healthcare, and Capital segments."
DXC,0.7664,DXC TECHNOLOGY CO,"DXC Technology Company, together with its subsidiaries, provides information technology services and solutions primarily in North America, Europe, Asia, and Australia. It operates in two segments, Global Business Services (GBS) and Global Infrastructure Services (GIS)."
JKHY,0.8083,HENRY (JACK) & ASSOCIATES,"Jack Henry & Associates, Inc. provides technology solutions and payment processing services primarily for financial services organizations in the United States."
