,dist,conm,busdesc
GME,0.0,GAMESTOP CORP,"GameStop Corp. operates as a multichannel video game, consumer electronics, and collectibles retailer in the United States, Canada, Australia, and Europe."
RHI,0.0113,ROBERT HALF INTL INC,"Robert Half International Inc. provides staffing and risk consulting services in North America, South America, Europe, Asia, and Australia."
MUR,0.0129,MURPHY OIL CORP,"Murphy Oil Corporation operates as an oil and natural gas exploration and production company in the United States, Canada, and internationally. It explores for and produces crude oil, natural gas, and natural gas liquids."
CVG,0.0152,CONVERGYS CORP,"Convergys Corporation provides customer management services to communications and media, technology, financial services, retail, healthcare, government, travel and hospitality, and other vertical markets worldwide."
TSCO,0.0181,TRACTOR SUPPLY CO,Tractor Supply Company operates rural lifestyle retail stores in the United States.
ANF,0.0185,ABERCROMBIE & FITCH  -CL A,"Abercrombie & Fitch Co., through its subsidiaries, operates as a specialty retailer. The company operates in two segments, Hollister and Abercrombie."
HSIC,0.0196,HENRY SCHEIN INC,"Henry Schein, Inc., a solutions company for health care professionals, provides health care products and services to office-based dental practitioners and laboratories, physician practices, government, institutional health care clinics, and other alternate care clinics worldwide."
HRL,0.0261,HORMEL FOODS CORP,"Hormel Foods Corporation produces and markets various meat and food products to retail, foodservice, deli, and commercial customers in the United States and internationally."
CVS,0.0267,CVS HEALTH CORP,CVS Health Corporation provides health services and plans in the United States.
H,0.0294,HYATT HOTELS CORP,"Hyatt Hotels Corporation, a hospitality company, develops, owns, operates, manages, franchises, licenses, or provides services to hotels, resorts, and other properties."
CHRW,0.0298,C H ROBINSON WORLDWIDE INC,"C.H. Robinson Worldwide, Inc., a third party logistics company, provides freight transportation services and logistics solutions to companies in various industries worldwide. The company operates through North American Surface Transportation and Global Forwarding segments."
MU,0.035,MICRON TECHNOLOGY INC,"Micron Technology, Inc. designs, manufactures, and sells memory and storage products worldwide. The company operates through four segments: Compute and Networking Business Unit, Mobile Business Unit, Storage Business Unit, and Embedded Business Unit."
WDC,0.0362,WESTERN DIGITAL CORP,"Western Digital Corporation develops, manufactures, and sells data storage devices and solutions."
SIG,0.0388,SIGNET JEWELERS LTD,"Signet Jewelers Limited engages in the retail sale of diamond jewelry, watches, and other products. As of February 02, 2019, it operated 3,334 stores and kiosks. The company operates through three segments: North America, International, and Other."
FL,0.0399,FOOT LOCKER INC,"Foot Locker, Inc., through its subsidiaries, operates as an athletic footwear and apparel retailer."
WFM,0.0426,WHOLE FOODS MARKET INC,"Whole Foods Market, Inc. operates natural and organic foods supermarkets. The company's stores offers produce, grocery, meat and poultry, seafood, bakery, prepared foods, coffee, tea, beer, wine, cheese, nutritional supplements, vitamins, body care, pet foods, and household goods."
MWW,0.0438,MONSTER WORLDWIDE INC,"Monster Worldwide, Inc., together with its subsidiaries, provides online and mobile employment and recruitment solutions worldwide. The company operates in three segments: Careers-North America, Careers-International, and Internet Advertising & Fees."
FBHS,0.048,FORTUNE BRANDS HOME & SECUR,"Fortune Brands Home & Security, Inc., together with its subsidiaries, provides home and security products for residential home repair, remodeling, new construction, and security applications. It operates in three segments: Cabinets, Plumbing, and Doors & Security."
PWR,0.0542,QUANTA SERVICES INC,"Quanta Services, Inc. provides specialty contracting services in the United States, Canada, Australia, Latin America, and internationally."
QRVO,0.0567,QORVO INC,"Qorvo, Inc. develops and commercializes technologies and products for wireless and wired connectivity worldwide. The company operates in two segments, Mobile Products, and Infrastructure and Defense Products."
EXPD,0.0568,EXPEDITORS INTL WASH INC,"Expeditors International of Washington, Inc. provides logistics services in the Americas, North Asia, South Asia, Europe, the Middle East, Africa, and India."
UAA,0.0614,UNDER ARMOUR INC,"Under Armour, Inc., together with its subsidiaries, develops, markets, and distributes branded performance apparel, footwear, and accessories for men, women, and youth primarily in North America, Europe, the Middle East, Africa, the Asia-Pacific, and Latin America."
URBN,0.072,URBAN OUTFITTERS INC,"Urban Outfitters, Inc. engages in the retail and wholesale of general consumer products. The company operates through three segments: Retail, wholesale, and Subscription."
NVR,0.0759,NVR INC,"NVR, Inc. operates as a homebuilder in the United States. The company operates in two segments, Homebuilding and Mortgage Banking. It primarily constructs and sells single-family detached homes, townhomes, and condominium buildings under the Ryan Homes, NVHomes, and Heartland Homes names."
PMCS,0.092,PMC-SIERRA INC,"Microsemi Storage Solutions, Inc. designs, develops, markets, and supports semiconductor solutions for communications network infrastructure equipment worldwide. Its semiconductor devices enable networking equipment primarily in three markets, including storage, optical, and mobile networks."
ABMD,0.1066,ABIOMED INC,"Abiomed, Inc. engages in the research, development, and sale of medical devices to assist or replace the pumping function of the failing heart. It also provides a continuum of care to heart failure patients."
TLAB,0.1184,TELLABS INC,"Tellabs Inc. designs, develops, and supports telecommunication networking products for communication service providers in the United States and internationally. The company operates through four segments: Optical, Data, Access, and Services."
DXCM,0.1912,DEXCOM INC,"DexCom, Inc., a medical device company, focuses on the design, development, and commercialization of continuous glucose monitoring (CGM) systems in the United States and internationally. The company offers its systems for use by people with diabetes, as well as for use by healthcare providers."
