,dist,conm,busdesc
VTR,0.0,VENTAS INC,"Ventas, an S&P 500 company, operates at the intersection of two powerful and dynamic industries - healthcare and real estate."
BAX,0.0038,BAXTER INTERNATIONAL INC,"Baxter International Inc., through its subsidiaries, develops and provides a portfolio of healthcare products. The company operates through North and South America; Europe, Middle East and Africa; and Asia-Pacific segments."
FCX,0.0046,FREEPORT-MCMORAN INC,"Freeport-McMoRan Inc. engages in the mining of mineral properties in North America, South America, and Indonesia. The company primarily explores for copper, gold, molybdenum, silver, and other metals, as well as oil and gas."
DXCM,0.0124,DEXCOM INC,"DexCom, Inc., a medical device company, focuses on the design, development, and commercialization of continuous glucose monitoring (CGM) systems in the United States and internationally. The company offers its systems for use by people with diabetes, as well as for use by healthcare providers."
ABT,0.0143,ABBOTT LABORATORIES,"Abbott Laboratories discovers, develops, manufactures, and sells health care products worldwide."
ALB,0.0159,ALBEMARLE CORP,"Albemarle Corporation develops, manufactures, and markets engineered specialty chemicals worldwide. The company operates in three segments: Lithium, Bromine Specialties, and Catalysts."
BDX,0.0166,BECTON DICKINSON & CO,"Becton, Dickinson and Company develops, manufactures, and sells medical supplies, devices, laboratory equipment, and diagnostic products worldwide."
CTLT,0.0185,CATALENT INC,"Catalent, Inc., together with its subsidiaries, provides delivery technologies and development solutions for drugs, biologics, and consumer and animal health products worldwide."
KEYS,0.0185,KEYSIGHT TECHNOLOGIES INC,"Keysight Technologies, Inc. provides electronic design and test solutions to commercial communications, networking, aerospace, defense and government, automotive, energy, semiconductor, electronic, and education industries in the Americas, Europe, and the Asia Pacific."
TAP,0.0246,MOLSON COORS BEVERAGE CO,"Molson Coors Beverage Company manufactures, markets, and sells beer and other malt beverage products in the United States, Canada, Europe, and internationally."
APH,0.0249,AMPHENOL CORP,"Amphenol Corporation, together with its subsidiaries, primarily designs, manufactures, and markets electrical, electronic, and fiber optic connectors in the United States, China, and internationally."
CF,0.0255,CF INDUSTRIES HOLDINGS INC,"CF Industries Holdings, Inc. manufactures and distributes nitrogen fertilizers and other nitrogen products worldwide. Its principal nitrogen fertilizer products include anhydrous ammonia, granular urea, urea ammonium nitrate solution, and ammonium nitrate."
PKG,0.0276,PACKAGING CORP OF AMERICA,Packaging Corporation of America manufactures and sells containerboard and corrugated packaging products in the United States. The company operates through Packaging and Paper segments.
MDLZ,0.0287,MONDELEZ INTERNATIONAL INC,"Mondelez International, Inc., through its subsidiaries, manufactures, markets, and sells snack food and beverage products worldwide."
GLW,0.0301,CORNING INC,"Corning Incorporated engages in display technologies, optical communications, environmental technologies, specialty materials, and life sciences businesses worldwide."
ACN,0.0305,ACCENTURE PLC,"Accenture plc, a professional services company, provides strategy and consulting, interactive, and technology and operations services worldwide. The company also provides outsourcing services."
TFX,0.0312,TELEFLEX INC,"Teleflex Incorporated designs, develops, manufactures, and supplies single-use medical devices for common diagnostic and therapeutic procedures in critical care and surgical applications worldwide."
IFF,0.0331,INTL FLAVORS & FRAGRANCES,"International Flavors & Fragrances Inc., together with its subsidiaries, manufactures flavors and fragrances for use in various consumer products. It operates through two segments, Taste and Scent."
UDR,0.0331,UDR INC,"UDR, Inc."
VAR,0.0332,VARIAN MEDICAL SYSTEMS INC,"Varian Medical Systems, Inc. designs, manufactures, sells, and services medical devices and software products for treating cancer and other medical conditions worldwide. It operates through Oncology Systems and Proton Solutions segments."
SWK,0.0356,STANLEY BLACK & DECKER INC,"Stanley Black & Decker, Inc. engages in tools and storage, industrial, and security businesses worldwide."
ZBRA,0.0369,ZEBRA TECHNOLOGIES CP  -CL A,"Zebra Technologies Corporation, together with its subsidiaries, provides enterprise asset intelligence solutions in the automatic identification and data capture solutions industry worldwide."
CHD,0.0372,CHURCH & DWIGHT INC,"Church & Dwight Co., Inc. develops, manufactures, and markets household, personal care, and specialty products in the United States and internationally. It operates in three segments: Consumer Domestic, Consumer International, and Specialty Products Division."
FISV,0.0381,FISERV INC,"Fiserv, Inc., together with its subsidiaries, provides financial services technology worldwide."
EQIX,0.0463,EQUINIX INC,"Equinix (Nasdaq: EQIX) is the world's digital infrastructure company, enabling digital leaders to harness a trusted platform to bring together and interconnect the foundational infrastructure that powers their success."
