,dist,conm,busdesc
JNJ,0.0,JOHNSON & JOHNSON,"Johnson & Johnson researches and develops, manufactures, and sells various products in the health care field worldwide. It operates in three segments: Consumer, Pharmaceutical, and Medical Devices."
NDAQ,0.0037,NASDAQ INC,"Nasdaq, Inc. operates as a technology company that serves capital markets and other industries worldwide."
FRT,0.0098,FEDERAL REALTY INVESTMENT TR,"Federal Realty is a recognized leader in the ownership, operation and redevelopment of high-quality retail-based properties located primarily in major coastal markets from Washington, D.C. to Boston as well as San Francisco and Los Angeles."
DISCA,0.0107,DISCOVERY INC,"Discovery, Inc. operates as a media company in the United States and internationally. The company operates in two segments, U.S. Networks and International Networks."
SRE,0.013,SEMPRA ENERGY,"Sempra Energy operates as an energy-services holding company in the United States and internationally. The company's San Diego Gas & Electric Company segment generates, transmits, and distributes electricity; and supplies natural gas."
LRCX,0.0193,LAM RESEARCH CORP,"Lam Research Corporation designs, manufactures, markets, refurbishes, and services semiconductor processing equipment used in the fabrication of integrated circuits worldwide."
PG,0.0261,PROCTER & GAMBLE CO,"The Procter & Gamble Company provides branded consumer packaged goods to consumers in North and Latin America, Europe, the Asia Pacific, Greater China, India, the Middle East, and Africa."
EFX,0.0276,EQUIFAX INC,"Equifax Inc. provides information solutions and human resources business process outsourcing services for businesses, governments, and consumers. The company operates through four segments: U.S. Information Solutions (USIS), Workforce Solutions, International, and Global Consumer Solutions."
SYK,0.0305,STRYKER CORP,"Stryker Corporation operates as a medical technology company. The company operates through three segments: Orthopaedics, MedSurg, and Neurotechnology and Spine. The Orthopaedics segment provides implants for use in hip and knee joint replacements, and trauma and extremities surgeries."
LNT,0.0352,ALLIANT ENERGY CORP,"Alliant Energy Corporation operates as a utility holding company that provides regulated electricity and natural gas services in the Midwest region of the United States. It operates through three segments: Utility Electric Operations, Utility Gas Operations, and Utility Other."
EVRG,0.0392,EVERGY INC,"Evergy, Inc., through its subsidiaries, engages in the generation, transmission, distribution, and sale of electricity in Kansas and Missouri."
CINF,0.0399,CINCINNATI FINANCIAL CORP,"Cincinnati Financial Corporation, together with its subsidiary, provides property casualty insurance products in the United States. The company operates in five segments: Commercial Lines Insurance, Personal Lines Insurance, Excess and Surplus Lines Insurance, Life Insurance, and Investments."
NEE,0.04,NEXTERA ENERGY INC,"NextEra Energy, Inc., through its subsidiaries, generates, transmits, and distributes electric power in North America. The company generates electricity through wind, solar, nuclear, coal, oil, and natural gas facilities."
DISH,0.0416,DISH NETWORK CORP,"DISH Network Corporation, together with its subsidiaries, provides pay-TV services in the United States. The company operates in two segments, Pay-TV and Wireless."
CSCO,0.0487,CISCO SYSTEMS INC,"Cisco Systems, Inc. designs, manufactures, and sells Internet Protocol based networking and other products related to the communications and information technology industry in the Americas, Europe, the Middle East, Africa, the Asia Pacific, Japan, and China."
IVZ,0.0491,INVESCO LTD,Invesco Ltd. is a publicly owned investment manager.
HOLX,0.0526,HOLOGIC INC,"Hologic, Inc. develops, manufactures, and supplies diagnostics products, medical imaging systems, and surgical products for women's health through early detection and treatment in the United States, Europe, the Asia-Pacific, and internationally."
BXP,0.0593,BOSTON PROPERTIES INC,"Boston Properties (NYSE: BXP) is the largest publicly-held developer and owner of Class A office properties in the United States, concentrated in five markets - Boston, Los Angeles, New York, San Francisco and Washington, DC."
