,dist,conm,busdesc
NKTR,0.0,NEKTAR THERAPEUTICS,"Nektar Therapeutics, a biopharmaceutical company, researches and develops drug candidates for cancer and auto-immune disease in the United States."
TSLA,0.0186,TESLA INC,"Tesla, Inc. designs, develops, manufactures, leases, and sells electric vehicles, and energy generation and storage systems in the United States, China, Netherlands, Norway, and internationally. The company operates in two segments, Automotive; and Energy Generation and Storage."
MBI,0.0217,MBIA INC,"MBIA Inc. provides financial guarantee insurance services to public finance markets. It operates through United States (U.S.) Public Finance Insurance, and International and Structured Finance Insurance segments."
NOW,0.0356,SERVICENOW INC,"ServiceNow, Inc. provides enterprise cloud computing solutions that defines, structures, consolidates, manages, and automates services for enterprises worldwide."
ALTR,0.0379,ALTAIR ENGINEERING INC,"Altair Engineering Inc., together with its subsidiaries, provides software and cloud solutions worldwide. The company operates through two segments, Software and Client Engineering Services."
MAT,0.0509,MATTEL INC,"Mattel, Inc., a children's entertainment company, designs and produces toys and consumer products worldwide. The company operates through North America, International, and American Girl segments."
DELL,0.0554,DELL TECHNOLOGIES INC,"Dell Technologies Inc. designs, develops, manufactures, markets, sells, and support IT hardware, software, and services solutions worldwide. It operates through three segments: Infrastructure Solutions Group (ISG), Client Solutions Group (CSG), and VMware."
SE,0.0561,SEA LTD - ADR,"Sea Limited engages in the digital entertainment, e-commerce, and digital financial service businesses in Southeast Asia, Latin America, rest of Asia, and internationally."
SPOT,0.0648,SPOTIFY TECHNOLOGY SA,"Spotify Technology S.A., together with its subsidiaries, provides audio streaming services in the United States, the United Kingdom, Luxembourg, and internationally. It operates through two segments, Premium and Ad-Supported."
BHF,0.0742,BRIGHTHOUSE FINANL INC,"Brighthouse Financial, Inc. provides annuity and life insurance products in the United States. It operates through three segments: Annuities, Life, and Run-off."
ADSK,0.1221,AUTODESK INC,"Autodesk, Inc. operates as a software design and services company worldwide."
