,dist,conm,busdesc
HIG,0.0,HARTFORD FINANCIAL SERVICES,"The Hartford Financial Services Group, Inc. provides insurance and financial services to individual and business customers in the United States and internationally."
LVLT,0.0053,LEVEL 3 COMMUNICATIONS INC,"Level 3 Parent, LLC provides various integrated communications services for enterprise, government, wholesale, and small and medium business customers in North America, Latin America, Europe, the Asia Pacific, the Middle East, and Africa."
ETFC,0.0119,E TRADE FINANCIAL CORP,"E*TRADE Financial Corporation, a financial services company, provides brokerage, and related products and services for traders, investors, registered investment advisors (RIAs), and stock plan administrators and participants."
MET,0.0179,METLIFE INC,"MetLife, Inc. engages in the insurance, annuities, employee benefits, and asset management businesses worldwide. It operates through five segments: U.S.; Asia; Latin America; Europe, the Middle East and Africa; and MetLife Holdings."
BA,0.0224,BOEING CO,"The Boeing Company, together with its subsidiaries, designs, develops, manufactures, sales, services, and supports commercial jetliners, military aircraft, satellites, missile defense, human space flight and launch systems, and services worldwide."
DAL,0.0227,DELTA AIR LINES INC,"Delta Air Lines, Inc. provides scheduled air transportation for passengers and cargo in the United States and internationally. The company operates through two segments, Airline and Refinery. Its domestic network centered on core hubs in Atlanta, Minneapolis-St."
CDNS,0.0278,CADENCE DESIGN SYSTEMS INC,"Cadence Design Systems, Inc. provides software, hardware, services, and reusable integrated circuit (IC) design blocks worldwide. The company offers functional verification services, including emulation and prototyping hardware."
GT,0.0289,GOODYEAR TIRE & RUBBER CO,"The Goodyear Tire & Rubber Company, together with its subsidiaries, develops, manufactures, distributes, and sells tires and related products and services worldwide."
CDW,0.0312,CDW CORP,"CDW Corporation provides integrated information technology (IT) solutions to business, government, education, and healthcare customers in the United States, the United Kingdom, and Canada. It operates through three segments: Corporate, Small Business, and Public."
GNW,0.032,GENWORTH FINANCIAL INC,"Genworth Financial, Inc. provides insurance products in the United States and internationally. It operates through four segments: U.S. Mortgage Insurance, Australia Mortgage Insurance, U.S. Life Insurance, and Runoff. The U.S."
RF,0.0345,REGIONS FINANCIAL CORP,"Regions Financial Corporation, a financial holding company, provides banking and bank-related services to individual and corporate customers. It operates through three segments: Corporate Bank, Consumer Bank, and Wealth Management."
F,0.0384,FORD MOTOR CO,"Ford Motor Company designs, manufactures, markets, and services a range of Ford cars, trucks, sport utility vehicles, electrified vehicles, and Lincoln luxury vehicles worldwide. It operates through three segments: Automotive, Mobility, and Ford Credit."
BC,0.0392,BRUNSWICK CORP,"Brunswick Corporation designs, manufactures, and markets recreation products worldwide."
FBHS,0.0394,FORTUNE BRANDS HOME & SECUR,"Fortune Brands Home & Security, Inc., together with its subsidiaries, provides home and security products for residential home repair, remodeling, new construction, and security applications. It operates in three segments: Cabinets, Plumbing, and Doors & Security."
URI,0.0406,UNITED RENTALS INC,"United Rentals, Inc., through its subsidiaries, operates as an equipment rental company. It operates in two segments, General Rentals; and Trench, Power and Fluid Solutions."
AAL,0.053,AMERICAN AIRLINES GROUP INC,"American Airlines Group Inc., through its subsidiaries, operates as a network air carrier. It provides scheduled air transportation services for passengers and cargo. As of December 31, 2019, the company operated a mainline fleet of 942 aircraft."
CIT,0.0703,CIT GROUP INC,"CIT Group Inc. operates as the holding company for CIT Bank, N.A. that provides banking and related services to commercial and individual customers. The company operates through Commercial Banking and Consumer Banking segments."
HBAN,0.0705,HUNTINGTON BANCSHARES,"Huntington Bancshares Incorporated operates as a holding company for The Huntington National Bank that provides commercial, small business, consumer, and mortgage banking services."
KEY,0.0709,KEYCORP,"KeyCorp operates as the holding company for KeyBank National Association that provides various retail and commercial banking services in the United States. It operates in two segments, Consumer Bank and Commercial Bank."
