,dist,conm,busdesc
VIAC,0.0,VIACOMCBS INC,"ViacomCBS Inc. operates as a media and entertainment company worldwide. The company operates in four segments: TV Entertainment, Cable Networks, Filmed Entertainment, and Publishing."
LVS,0.0097,LAS VEGAS SANDS CORP,"Las Vegas Sands Corp., together with its subsidiaries, develops, owns, and operates integrated resorts in Asia and the United States."
EQIX,0.0121,EQUINIX INC,"Equinix (Nasdaq: EQIX) is the world's digital infrastructure company, enabling digital leaders to harness a trusted platform to bring together and interconnect the foundational infrastructure that powers their success."
LIN,0.0164,LINDE PLC,"Linde plc operates as an industrial gas company in North and South America, Europe, the Middle East, Africa, and the Asia Pacific. The company offers oxygen, nitrogen, argon, rare gases, carbon monoxide, carbon dioxide, helium, hydrogen, electronic gases, specialty gases, and acetylene."
STZ,0.0215,CONSTELLATION BRANDS,"Constellation Brands, Inc., together with its subsidiaries, produces, imports, and markets beer, wine, and spirits in the United States, Canada, Mexico, New Zealand, and Italy."
BDX,0.0232,BECTON DICKINSON & CO,"Becton, Dickinson and Company develops, manufactures, and sells medical supplies, devices, laboratory equipment, and diagnostic products worldwide."
DUK,0.0243,DUKE ENERGY CORP,"Duke Energy Corporation, together with its subsidiaries, operates as an energy company in the United States. It operates through three segments: Electric Utilities and Infrastructure, Gas Utilities and Infrastructure, and Commercial Renewables."
COP,0.0249,CONOCOPHILLIPS,"ConocoPhillips explores for, produces, transports, and markets crude oil, bitumen, natural gas, liquefied natural gas (LNG), and natural gas liquids worldwide."
KO,0.0251,COCA-COLA CO,"The Coca-Cola Company, a beverage company, manufactures, markets, and sells various nonalcoholic beverages worldwide. The company provides sparkling soft drinks; water, enhanced water, and sports drinks; juice, dairy, and plant-based beverages; tea and coffee; and energy drinks."
JOY,0.0296,JOY GLOBAL INC,"Komatsu Mining Corp. manufactures and services mining equipment for the extraction of coal, copper, iron ore, oil sands, gold, and other minerals worldwide. It operates in two segments, Underground Mining Machinery and Surface Mining Equipment."
CMCSA,0.0299,COMCAST CORP,"Comcast Corporation operates as a media and technology company worldwide. It operates through Cable Communications, Cable Networks, Broadcast Television, Filmed Entertainment, Theme Parks, and Sky segments."
FISV,0.034,FISERV INC,"Fiserv, Inc., together with its subsidiaries, provides financial services technology worldwide."
STX,0.0355,SEAGATE TECHNOLOGY PLC,"Seagate Technology plc provides data storage technology and solutions in Singapore, the United States, the Netherlands, and internationally."
LH,0.037,LABORATORY CP OF AMER HLDGS,"Laboratory Corporation of America Holdings operates as an independent clinical laboratory company worldwide. It operates in two segments, LabCorp Diagnostics (LCD) and Covance Drug Development."
BAX,0.0394,BAXTER INTERNATIONAL INC,"Baxter International Inc., through its subsidiaries, develops and provides a portfolio of healthcare products. The company operates through North and South America; Europe, Middle East and Africa; and Asia-Pacific segments."
LLY,0.0395,LILLY (ELI) & CO,"Eli Lilly and Company discovers, develops, manufactures, and markets pharmaceutical products worldwide. It offers endocrinology products for diabetes; osteoporosis in postmenopausal women and men; and human growth hormone deficiency and paediatric growth conditions."
ABT,0.0408,ABBOTT LABORATORIES,"Abbott Laboratories discovers, develops, manufactures, and sells health care products worldwide."
NLOK,0.0419,NORTONLIFELOCK INC,NortonLifeLock Inc. provides cyber safety solutions for consumers worldwide.
FMC,0.0432,FMC CORP,"FMC Corporation, an agricultural sciences company, provides crop protection, plant health, and professional pest and turf management products."
MTD,0.0433,METTLER-TOLEDO INTL INC,"Mettler-Toledo International Inc. manufactures and supplies precision instruments and services worldwide. It operates in five segments: U.S. Operations, Swiss Operations, Western European Operations, Chinese Operations, and Other."
TWX,0.0453,TIME WARNER INC,"Warner Media operates as a media and entertainment company worldwide. It operates in three segments: Turner, Home Box Office, and Warner Bros. The Turner segment creates and programs branded news, entertainment, sports, and kids multi-platform content for consumers."
BMY,0.0508,BRISTOL-MYERS SQUIBB CO,"Bristol-Myers Squibb Company discovers, develops, licenses, manufactures, and markets biopharmaceutical products worldwide. It offers products in hematology, oncology, cardiovascular, and immunology therapeutic classes."
EFX,0.0568,EQUIFAX INC,"Equifax Inc. provides information solutions and human resources business process outsourcing services for businesses, governments, and consumers. The company operates through four segments: U.S. Information Solutions (USIS), Workforce Solutions, International, and Global Consumer Solutions."
