,dist,conm,busdesc
MRK,0.0,MERCK & CO,"Merck & Co., Inc. provides healthcare solutions worldwide."
SGP,0.3272,SCHERING-PLOUGH,"As of November 3, 2009, Schering-Plough Corporation was acquired by Merck & Co. Inc. Schering-Plough Corporation discovers, develops, manufactures, and sells pharmaceuticals worldwide. It operates in three segments: Prescription Pharmaceuticals, Animal Health, and Consumer Health Care."
JNJ,0.3688,JOHNSON & JOHNSON,"Johnson & Johnson researches and develops, manufactures, and sells various products in the health care field worldwide. It operates in three segments: Consumer, Pharmaceutical, and Medical Devices."
WYE,0.4109,WYETH,"Wyeth LLC manufactures pharmaceuticals and healthcare products. The company offers pharmaceutical and biotechnology products, consumer health care products, and animal health care products."
PFE,0.4351,PFIZER INC,"Pfizer Inc. develops, manufactures, and sells healthcare products worldwide."
BAX,0.4987,BAXTER INTERNATIONAL INC,"Baxter International Inc., through its subsidiaries, develops and provides a portfolio of healthcare products. The company operates through North and South America; Europe, Middle East and Africa; and Asia-Pacific segments."
BMY,0.5034,BRISTOL-MYERS SQUIBB CO,"Bristol-Myers Squibb Company discovers, develops, licenses, manufactures, and markets biopharmaceutical products worldwide. It offers products in hematology, oncology, cardiovascular, and immunology therapeutic classes."
LLY,0.5106,LILLY (ELI) & CO,"Eli Lilly and Company discovers, develops, manufactures, and markets pharmaceutical products worldwide. It offers endocrinology products for diabetes; osteoporosis in postmenopausal women and men; and human growth hormone deficiency and paediatric growth conditions."
CAH,0.5303,CARDINAL HEALTH INC,"Cardinal Health, Inc. operates as an integrated healthcare services and products company in the United States and internationally. It provides customized solutions for hospitals, healthcare systems, pharmacies, ambulatory surgery centers, clinical laboratories, and physician offices."
FRX,0.6717,FOREST LABORATORIES  -CL A,"Forest Laboratories, LLC develops, manufactures, and sells branded forms of ethical drug products in the United States and Europe."
ABC,0.7507,AMERISOURCEBERGEN CORP,AmerisourceBergen Corporation sources and distributes pharmaceutical products in the United States and internationally.
AGN,0.7735,ALLERGAN PLC,"Allergan plc, a pharmaceutical company, develops, manufactures, and commercializes branded pharmaceutical, device, biologic, surgical, and regenerative medicine products worldwide. The company operates in three segments: US Specialized Therapeutics, US General Medicine, and International."
BMET,0.8547,BIOMET INC,"Biomet, Inc. designs, manufactures, and markets surgical and non-surgical products primarily used by orthopedic surgeons and other musculoskeletal medical specialists in the United States, Europe, and internationally."
